Gene,Score
263,0.35538
264,0.112233
265,0.156217
266,0.301504
267,0.301379
269,0.301505
270,0.635273
271,0.307089
274,0.363557
275,0.3454
276,0.315139
277,0.218473
278,0.325897
279,0.172717
280,0.226318
281,0.201464
282,0.258187
283,0.481466
284,0.063273
285,0.318626
286,0.088728
287,0.202807
288,0.358895
289,0.256428
290,0.142226
291,0.17847
292,0.31796
293,0.176963
294,0.271646
295,0.254557
297,0.18484
299,0.464394
300,0.313392
301,0.047486
302,0.268645
303,0.183821
305,0.335243
306,0.170748
308,0.238526
309,0.300499
310,0.336576
311,0.12997
312,0.21655
313,0.202505
314,0.184667
315,0.426545
316,0.290498
317,0.123912
318,0.341786
319,0.462216
320,0.353247
321,0.098063
322,0.201577
323,0.376691
324,0.179233
325,0.294382
327,0.327463
328,0.157307
329,0.244047
330,0.01
331,0.147561
332,0.224743
333,0.125222
334,0.413241
335,0.106986
336,0.205996
337,0.263074
339,0.394127
340,0.106414
343,0.366316
344,0.251023
345,0.151849
348,0.29621
349,0.269906
351,0.189978
352,0.25698
353,0.211469
354,0.261352
355,0.316213
357,0.408602
358,0.126218
359,0.463303
360,0.054791
361,0.234821
363,0.308832
365,0.278099
366,0.18773
368,0.229188
369,0.2007
370,0.191064
371,0.33496
372,0.285702
373,0.180709
374,0.33996
375,0.28073
376,0.331286
377,0.312963
380,0.1671
381,0.193982
382,0.324729
383,0.311037
384,0.24791
385,0.261733
386,0.377766
387,0.190843
388,0.30471
389,0.229781
391,0.228232
392,0.359878
393,0.332542
394,0.331351
395,0.380548
396,0.2521
397,0.318195
398,0.218973
399,0.282417
400,0.236986
401,0.2597
402,0.309516
403,0.168178
404,0.459239
405,0.149398
406,0.128581
407,0.365811
408,0.329166
409,0.462412
411,0.312835
412,0.248775
413,0.160275
414,0.25758
415,0.182284
416,0.347512
417,0.235294
418,0.16745
419,0.217861
420,0.291293
421,0.193628
422,0.167778
423,0.274369
426,0.274497
427,0.199306
428,0.202896
429,0.273205
430,0.105192
431,0.109254
432,0.178156
433,0.228655
434,0.281091
435,0.397536
436,0.335766
437,0.234006
438,0.248098
439,0.149747
441,0.248149
442,0.221134
444,0.282272
445,0.167277
446,0.301935
447,0.403274
448,0.239124
449,0.290171
450,0.319014
451,0.209878
452,0.272409
453,0.251259
454,0.409768
455,0.172699
456,0.252451
457,0.2998
458,0.395114
459,0.345927
460,0.465318
461,0.173265
462,0.337232
463,0.268334
465,0.46898
466,0.16917
467,0.166028
468,0.190061
469,0.03761
470,0.197424
471,0.174087
472,0.265039
473,0.284176
474,0.437617
475,0.345042
476,0.19231
477,0.160159
478,0.299192
479,0.117977
480,0.433146
481,0.367944
482,0.203082
483,0.078687
484,0.385387
485,0.238546
487,0.373782
488,0.090557
489,0.190062
490,0.250524
491,0.254698
492,0.204993
493,0.312285
494,0.143238
495,0.235762
496,0.26203
497,0.301444
498,0.321161
499,0.137536
500,0.096589
501,0.377768
502,0.283231
503,0.175151
504,0.405115
505,0.411567
506,0.36793
507,0.256752
509,0.456075
510,0.425534
511,0.225104
512,0.347157
513,0.314538
515,0.386863
516,0.153508
517,0.318605
518,0.355842
519,0.074126
520,0.131674
521,0.046077
525,0.223059
527,0.321754
528,0.400236
530,0.257409
531,0.412862
534,0.11199
536,0.079662
537,0.244445
538,0.288407
539,0.246731
540,0.043256
541,0.241088
542,0.119553
543,0.316967
544,0.28666
545,0.306012
546,0.198613
547,0.144079
548,0.243732
549,0.345514
550,0.151427
551,0.300405
552,0.196974
553,0.170713
554,0.239297
555,0.146476
556,0.194635
557,0.130212
558,0.446473
559,0.253526
560,0.180027
561,0.271398
562,0.238767
563,0.227903
564,0.311417
565,0.325751
566,0.19695
567,0.192418
568,0.222495
569,0.019808
570,0.098481
571,0.386687
572,0.414497
573,0.225096
574,0.307656
575,0.281125
576,0.557888
577,0.361957
578,0.237208
579,0.154446
580,0.089355
581,0.270346
582,0.174365
583,0.107775
584,0.185343
585,0.141845
586,0.418714
587,0.338164
588,0.249203
589,0.397994
590,0.257737
591,0.163872
592,0.402312
593,0.303891
594,0.146275
595,0.230966
596,0.162438
597,0.11172
598,0.342618
599,0.440942
600,0.110143
601,0.306297
602,0.184936
603,0.201287
604,0.190761
605,0.163601
606,0.254852
607,0.166905
608,0.277046
609,0.244976
610,0.226105
611,0.159244
612,0.192323
613,0.325539
615,0.300092
616,0.152244
617,0.259933
618,0.325139
619,0.083059
620,0.304336
621,0.183738
622,0.30706
623,0.173674
624,0.069512
625,0.087246
626,0.254808
627,0.275972
628,0.159568
629,0.313859
630,0.083848
631,0.243392
632,0.128898
633,0.184816
634,0.25474
635,0.163959
636,0.211544
637,0.350629
638,0.192311
641,0.333569
643,0.137029
646,0.30298
647,0.394157
648,0.01
649,0.17031
650,0.307707
651,0.229695
652,0.287115
653,0.189601
654,0.258659
655,0.384432
656,0.366778
657,0.275442
658,0.28376
659,0.208812
660,0.201239
661,0.206744
663,0.289445
664,0.207902
665,0.278977
666,0.45754
667,0.337112
668,0.217398
669,0.370121
670,0.209192
671,0.046188
672,0.149191
674,0.062921
675,0.214849
676,0.251842
677,0.417644
678,0.282693
680,0.22809
681,0.332941
682,0.028886
683,0.273561
684,0.327087
685,0.102141
686,0.364375
688,0.28385
689,0.208471
690,0.313278
691,0.477069
692,0.268187
693,0.274822
694,0.204064
695,0.165016
696,0.333034
697,0.164392
698,0.257157
699,0.202234
700,0.297898
701,0.283366
702,0.353754
703,0.198998
704,0.223013
705,0.152124
706,0.205571
707,0.28773
708,0.325699
709,0.157783
710,0.336961
711,0.385564
712,0.291343
713,0.43768
714,0.172621
715,0.125535
716,0.072128
717,0.399604
718,0.315437
719,0.244442
720,0.277997
721,0.137451
723,0.494575
724,0.262922
725,0.260939
726,0.322577
727,0.298101
728,0.272388
729,0.170953
731,0.297147
732,0.438202
734,0.534542
735,0.409319
736,0.198878
737,0.15104
738,0.237421
739,0.255572
740,0.359419
741,0.080754
742,0.402955
743,0.234199
744,0.207312
745,0.14879
746,0.084514
747,0.332317
748,0.257332
749,0.271004
750,0.120492
751,0.216422
755,0.416902
756,0.224041
757,0.099686
758,0.225426
759,0.222728
760,0.01
761,0.244571
763,0.226907
764,0.319621
766,0.434896
767,0.362657
768,0.223111
769,0.139347
770,0.507336
771,0.255922
772,0.251393
773,0.247587
774,0.269808
775,0.235564
776,0.192634
777,0.195314
778,0.246725
779,0.195658
780,0.178715
781,0.260643
782,0.224502
783,0.400399
784,0.01
785,0.359151
786,0.374609
787,0.042661
788,0.215731
789,0.212856
790,0.109249
791,0.172218
792,0.138942
793,0.425227
795,0.343568
796,0.377156
798,0.322167
799,0.137095
800,0.197548
801,0.298937
803,0.127787
804,0.3213
805,0.225967
806,0.212518
807,0.321096
808,0.294426
809,0.213903
810,0.365933
811,0.141894
812,0.311594
813,0.30931
814,0.219045
815,0.282613
816,0.124889
818,0.342403
819,0.23151
820,0.197728
821,0.354901
822,0.179566
823,0.109154
824,0.094337
825,0.310601
826,0.121957
827,0.425479
828,0.041807
829,0.419646
830,0.271102
831,0.240329
832,0.195508
833,0.289914
834,0.246237
835,0.36033
836,0.261423
837,0.26503
838,0.213639
839,0.244305
840,0.28078
841,0.078983
842,0.115181
843,0.324326
844,0.267087
845,0.231602
846,0.251843
847,0.284758
848,0.196024
849,0.17217
850,0.269585
851,0.152163
852,0.290825
853,0.079742
854,0.352916
855,0.29726
856,0.275603
857,0.348269
858,0.416547
859,0.351437
860,0.065913
861,0.122042
862,0.187518
863,0.252609
864,0.301766
865,0.177426
866,0.268677
867,0.174462
868,0.188848
869,0.109334
870,0.157677
871,0.114832
872,0.152413
873,0.355364
874,0.15506
875,0.513238
876,0.299332
877,0.268484
879,0.164164
880,0.320031
881,0.192436
882,0.262201
883,0.506008
884,0.240394
885,0.364927
886,0.179682
887,0.246501
889,0.42708
890,0.187303
891,0.431245
892,0.320775
893,0.193753
894,0.313241
895,0.347255
896,0.312181
897,0.092978
898,0.177286
899,0.225248
900,0.242557
901,0.312067
902,0.26777
903,0.116466
904,0.28802
905,0.311059
906,0.305979
907,0.358078
908,0.333392
909,0.295918
910,0.242983
911,0.083904
912,0.292962
913,0.270769
914,0.277158
915,0.122325
916,0.141894
917,0.355315
918,0.246044
919,0.31815
920,0.252832
921,0.252976
922,0.343828
923,0.198396
924,0.259612
925,0.203772
926,0.20655
927,0.219083
928,0.272213
929,0.202125
930,0.375576
931,0.160539
932,0.231313
933,0.206027
934,0.394698
935,0.269655
936,0.353184
937,0.101444
938,0.276705
939,0.338963
940,0.258228
941,0.356548
942,0.198271
944,0.390935
945,0.47989
946,0.213716
947,0.20545
948,0.395338
949,0.407957
950,0.197714
951,0.207981
952,0.221822
953,0.115555
954,0.158135
955,0.149586
956,0.17322
957,0.246532
958,0.273421
959,0.40505
960,0.150165
961,0.348432
962,0.228601
963,0.245054
964,0.317482
965,0.137728
966,0.288241
967,0.266645
968,0.299245
969,0.278917
970,0.49553
971,0.186226
972,0.1969
973,0.187686
974,0.194452
975,0.186261
976,0.368902
977,0.54205
978,0.342925
979,0.166764
980,0.297142
981,0.194778
982,0.313293
983,0.270292
984,0.098426
985,0.404751
986,0.429588
987,0.188721
988,0.21123
989,0.278587
990,0.283446
991,0.315854
992,0.45102
993,0.232305
994,0.17017
995,0.112068
996,0.176907
997,0.246687
998,0.429456
999,0.198239
1000,0.272379
1001,0.248358
1002,0.368839
1003,0.502693
1004,0.196913
1005,0.201056
1006,0.354416
1007,0.318189
1008,0.434671
1009,0.308393
1010,0.214071
1011,0.309065
1013,0.36087
1014,0.332048
1015,0.300727
1016,0.356667
1017,0.36693
1018,0.388216
1019,0.314871
1020,0.233288
1021,0.264671
1022,0.370651
1023,0.168306
1024,0.286867
1025,0.210666
1026,0.252874
1027,0.377845
1028,0.26911
1029,0.254644
1030,0.114014
1031,0.324625
1032,0.314548
1033,0.466325
1034,0.219222
1036,0.271915
1038,0.274938
1039,0.407745
1040,0.24047
1041,0.277902
1042,0.31079
1043,0.268661
1045,0.205357
1046,0.269409
1047,0.357363
1048,0.147348
1049,0.263297
1050,0.179988
1051,0.369505
1052,0.097681
1053,0.194108
1054,0.287721
1055,0.406552
1056,0.243425
1057,0.19448
1059,0.438116
1060,0.105199
1061,0.030119
1062,0.294001
1063,0.199795
1064,0.147877
1065,0.320836
1066,0.27438
1068,0.193592
1069,0.12197
1070,0.337246
1071,0.31502
1072,0.240082
1073,0.434664
1074,0.142992
1075,0.097447
1076,0.180809
1077,0.245441
1078,0.274334
1079,0.225876
1081,0.285206
1082,0.124846
1083,0.394376
1084,0.241785
1085,0.36173
1086,0.284273
1087,0.295675
1088,0.306977
1089,0.294771
1090,0.314272
1091,0.382915
1092,0.269652
1093,0.3209
1094,0.241026
1096,0.394012
1097,0.182361
1098,0.430094
1099,0.245984
1100,0.106922
1101,0.26281
1102,0.181895
1103,0.334064
1104,0.184738
1105,0.205382
1106,0.061046
1107,0.204769
1108,0.01
1109,0.09161
1110,0.326041
1111,0.32858
1112,0.292546
1113,0.153302
1114,0.245229
1115,0.24964
1116,0.134164
1117,0.40034
1118,0.337736
1119,0.227904
1120,0.252689
1121,0.270838
1122,0.045827
1123,0.225282
1124,0.331802
1125,0.149838
1126,0.22189
1127,0.429769
1128,0.314084
1129,0.192882
1130,0.307258
1131,0.389936
1132,0.342463
1133,0.255963
1134,0.185306
1135,0.319822
1136,0.289349
1138,0.339519
1139,0.313517
1141,0.354955
1142,0.196476
1143,0.381739
1144,0.26976
1145,0.457526
1147,0.181081
1148,0.423596
1149,0.269791
1150,0.184858
1151,0.201611
1152,0.217965
1153,0.292417
1154,0.302284
1155,0.19263
1156,0.247565
1157,0.464227
1158,0.422754
1159,0.293632
1160,0.2538
1161,0.262003
1162,0.311352
1163,0.147721
1164,0.224262
1165,0.083142
1166,0.289922
1167,0.31472
1168,0.201681
1169,0.407399
1170,0.127423
1171,0.103563
1172,0.272445
1173,0.35471
1174,0.418393
1175,0.204112
1176,0.357868
1177,0.246149
1178,0.232737
1179,0.338366
1181,0.315232
1182,0.092361
1183,0.397654
1184,0.388009
1185,0.187444
1186,0.28958
1187,0.299403
1188,0.276067
1189,0.194969
1190,0.182838
1191,0.247445
1192,0.367273
1193,0.30436
1194,0.212939
1195,0.32717
1196,0.01
1197,0.514877
1198,0.076029
1199,0.213756
1201,0.138033
1202,0.120532
1203,0.366083
1204,0.20323
1205,0.28465
1206,0.245308
1207,0.297704
1209,0.257682
1210,0.121701
1211,0.349627
1212,0.200624
1213,0.094342
1214,0.207188
1215,0.400076
1216,0.335022
1217,0.215135
1218,0.215074
1220,0.217836
1225,0.457675
1226,0.288194
1227,0.293004
1228,0.353028
1229,0.273879
1230,0.224096
1231,0.230365
1232,0.24284
1233,0.246278
1234,0.322763
1235,0.255195
1236,0.323264
1237,0.241928
1238,0.257864
1239,0.05018
1240,0.341633
1241,0.284649
1242,0.349801
1244,0.01
1245,0.458837
1246,0.236041
1247,0.360818
1248,0.146009
1249,0.311277
1250,0.144658
1251,0.187623
1252,0.441403
1253,0.230932
1254,0.271743
1255,0.337007
1256,0.299568
1257,0.265042
1258,0.286496
1259,0.490342
1260,0.244238
1261,0.27011
1262,0.355065
1263,0.360553
1264,0.518703
1265,0.313873
1266,0.1357
1267,0.413343
1268,0.135365
1269,0.280264
1270,0.174572
1271,0.243586
1272,0.282876
1273,0.282136
1274,0.292192
1275,0.411371
1276,0.295353
1278,0.225584
1279,0.346409
1281,0.368947
1282,0.127239
1283,0.30974
1284,0.320117
1285,0.220244
1286,0.387571
1287,0.234994
1288,0.262558
1289,0.232693
1290,0.251558
1291,0.140372
1292,0.105995
1293,0.409451
1294,0.165304
1295,0.150861
1296,0.034661
1297,0.186104
1298,0.117691
1299,0.414202
1300,0.350982
1301,0.181185
1303,0.475244
1304,0.348177
1305,0.217517
1306,0.01
1307,0.479094
1308,0.111043
1309,0.08546
1310,0.352257
1311,0.493975
1312,0.388427
1313,0.306391
1314,0.309475
1315,0.335342
1316,0.325893
1317,0.278119
1318,0.26042
1319,0.243741
1320,0.174604
1321,0.221932
1322,0.080704
1323,0.240166
1324,0.151141
1326,0.139641
1327,0.267989
1328,0.3892
1329,0.341832
1330,0.09295
1331,0.151037
1333,0.344077
1334,0.151751
1335,0.227537
1336,0.305005
1337,0.153166
1338,0.260538
1339,0.116597
1340,0.189863
1341,0.281978
1342,0.090701
1344,0.294047
1345,0.248036
1346,0.305249
1347,0.272391
1348,0.386414
1349,0.262522
1350,0.207059
1351,0.26223
1352,0.30433
1353,0.254886
1354,0.254059
1355,0.179801
1356,0.18371
1357,0.109739
1358,0.424958
1359,0.125614
1360,0.180709
1361,0.178159
1362,0.339492
1363,0.220505
1365,0.374774
1366,0.182651
1367,0.277899
1368,0.166465
1369,0.464515
1370,0.13124
1371,0.280982
1372,0.313378
1374,0.29138
1375,0.231471
1376,0.237018
1378,0.254381
1379,0.2353
1380,0.346388
1381,0.471052
1382,0.194251
1383,0.11302
1384,0.241172
1385,0.507971
1386,0.169633
1387,0.413912
1388,0.41777
1389,0.194641
1390,0.306898
1392,0.41284
1393,0.212087
1394,0.229642
1395,0.191832
1396,0.148524
1397,0.185072
1398,0.127606
1399,0.253408
1400,0.173003
1401,0.273379
1402,0.09441
1403,0.283088
1404,0.333353
1405,0.050626
1406,0.287406
1407,0.372767
1408,0.129036
1409,0.417257
1410,0.291902
1411,0.179499
1412,0.244423
1413,0.305833
1414,0.257601
1415,0.303876
1416,0.157933
1417,0.266936
1418,0.108629
1419,0.238877
1420,0.159609
1421,0.176447
1422,0.373609
1423,0.359131
1424,0.310914
1425,0.140769
1426,0.218359
1427,0.37131
1428,0.264172
1429,0.481933
1430,0.289332
1431,0.269205
1432,0.219088
1434,0.263354
1435,0.234753
1436,0.320811
1437,0.34567
1438,0.171401
1439,0.116877
1440,0.066379
1441,0.300799
1442,0.139663
1443,0.034711
1444,0.288858
1445,0.4993
1446,0.249393
1447,0.333849
1449,0.258183
1450,0.240111
1452,0.341908
1453,0.220973
1454,0.276739
1455,0.28217
1456,0.183191
1457,0.349204
1458,0.232504
1459,0.174425
1460,0.303651
1461,0.160153
1462,0.252818
1463,0.249088
1464,0.35859
1465,0.29747
1466,0.247497
1467,0.331777
1468,0.389021
1469,0.305781
1470,0.251035
1471,0.118816
1472,0.143489
1473,0.219478
1474,0.189049
1475,0.231303
1476,0.255665
1477,0.302969
1478,0.24295
1479,0.29865
1480,0.256447
1483,0.202453
1484,0.156066
1485,0.235591
1486,0.129031
1488,0.309993
1489,0.403075
1490,0.371876
1492,0.228656
1493,0.399073
1494,0.264867
1495,0.216291
1496,0.18866
1497,0.219753
1498,0.211182
1499,0.267042
1500,0.266057
1502,0.250305
1503,0.293694
1504,0.369065
1505,0.344955
1506,0.10151
1507,0.01
1508,0.343432
1509,0.113312
1510,0.227523
1511,0.132989
1512,0.069802
1513,0.304146
1514,0.325916
1515,0.192349
1516,0.01
1517,0.195376
1518,0.28918
1519,0.102109
1520,0.268336
1521,0.248469
1522,0.307929
1523,0.261958
1524,0.152693
1525,0.369657
1526,0.234147
1527,0.24727
1528,0.156673
1529,0.205672
1530,0.16152
1532,0.232705
1533,0.421171
1534,0.11281
1535,0.088644
1536,0.397117
1537,0.229068
1538,0.183093
1539,0.35399
1540,0.189438
1542,0.432601
1543,0.317793
1544,0.201209
1545,0.465731
1546,0.189429
1547,0.47421
1548,0.279929
1549,0.380174
1550,0.406151
1551,0.2532
1552,0.174658
1553,0.295997
1554,0.182228
1555,0.451339
1556,0.263654
1557,0.213468
1558,0.268468
1559,0.115287
1560,0.152839
1561,0.370041
1562,0.184311
1563,0.145309
1564,0.303665
1565,0.36857
1566,0.321895
1567,0.349605
1568,0.17432
1569,0.107819
1570,0.400133
1571,0.217732
1572,0.224917
1573,0.382819
1574,0.305623
1575,0.295589
1576,0.4665
1577,0.185648
1578,0.342784
1579,0.255701
1580,0.276859
1581,0.402847
1582,0.300784
1583,0.30383
1584,0.357251
1585,0.213505
1586,0.166079
1587,0.145519
1588,0.053364
1589,0.455621
1590,0.139679
1591,0.227875
1592,0.222319
1593,0.280741
1594,0.331574
1595,0.336047
1596,0.191692
1597,0.233288
1598,0.278258
1599,0.225131
1600,0.410735
1601,0.299097
1602,0.323488
1603,0.316288
1604,0.367347
1605,0.268102
1606,0.120317
1607,0.289969
1608,0.184864
1609,0.197138
1610,0.308636
1611,0.373828
1612,0.252127
1613,0.280883
1614,0.420221
1615,0.274075
1616,0.510168
1617,0.306551
1618,0.073924
1619,0.325334
1620,0.288116
1621,0.378975
1622,0.317318
1623,0.236154
1624,0.12757
1625,0.229098
1626,0.164948
1627,0.191948
1628,0.308858
1629,0.41699
1631,0.289467
1632,0.130412
1634,0.29446
1635,0.369663
1636,0.189022
1637,0.236598
1638,0.251469
1639,0.17151
1640,0.314828
1642,0.237905
1643,0.291953
1644,0.161251
1645,0.206254
1646,0.322238
1647,0.212717
1648,0.422696
1649,0.210036
1650,0.272468
1651,0.343259
1652,0.108163
1653,0.073919
1654,0.097434
1655,0.376258
1656,0.194814
1657,0.50582
1658,0.193575
1659,0.268455
1660,0.404211
1661,0.450609
1662,0.45615
1663,0.370837
1664,0.352406
1665,0.309253
1666,0.327836
1667,0.194881
1668,0.16818
1669,0.249663
1670,0.232982
1671,0.204677
1672,0.319639
1673,0.345531
1674,0.258841
1675,0.397753
1676,0.135831
1677,0.230634
1678,0.178318
1679,0.213346
1680,0.241732
1681,0.237825
1682,0.401345
1683,0.313081
1684,0.147581
1685,0.435409
1686,0.372103
1687,0.30821
1688,0.227352
1689,0.154056
1690,0.212779
1691,0.358875
1692,0.438459
1693,0.404324
1694,0.201115
1695,0.138038
1696,0.264089
1697,0.073156
1698,0.432317
1699,0.68524
1700,0.203396
1701,0.09053
1702,0.30136
1703,0.19673
1704,0.133008
1705,0.01
1706,0.247249
1707,0.427225
1708,0.416126
1709,0.20429
1710,0.189779
1711,0.296877
1712,0.150161
1713,0.280179
1714,0.326608
1715,0.372693
1716,0.239985
1717,0.229633
1718,0.162202
1719,0.167312
1720,0.227352
1721,0.286737
1722,0.341358
1723,0.169682
1724,0.399269
1725,0.222888
1726,0.247863
1727,0.175279
1728,0.01
1729,0.338405
1730,0.323684
1731,0.221867
1732,0.256699
1733,0.301594
1734,0.093745
1735,0.197095
1736,0.329426
1737,0.124571
1738,0.279356
1739,0.114342
1740,0.296643
1741,0.246436
1742,0.088487
1743,0.366474
1744,0.176541
1745,0.168975
1746,0.270057
1747,0.364864
1748,0.148418
1749,0.256168
1750,0.292882
1751,0.319311
1752,0.267644
1753,0.213297
1754,0.167241
1755,0.258614
1756,0.142786
1757,0.01
1759,0.293656
1761,0.340393
1762,0.013707
1763,0.149027
1764,0.311915
1765,0.45575
1766,0.252079
1767,0.1772
1768,0.23171
1769,0.387488
1770,0.185404
1771,0.170081
1772,0.201726
1773,0.154667
1774,0.262267
1775,0.412468
1776,0.282308
1777,0.224765
1778,0.220819
1779,0.093681
1780,0.338311
1781,0.242216
1782,0.231952
1783,0.569311
1784,0.279875
1785,0.174821
1786,0.357364
1787,0.514845
1788,0.261327
1789,0.106172
1790,0.341923
1791,0.183186
1792,0.43733
1793,0.358005
1794,0.205268
1795,0.378102
1796,0.256786
1797,0.335277
1798,0.298473
1799,0.165364
1800,0.185645
1801,0.352996
1802,0.216522
1803,0.209635
1804,0.154488
1805,0.29236
1806,0.456252
1807,0.143247
1808,0.252422
1809,0.391222
1810,0.242036
1811,0.295237
1812,0.143761
1813,0.292831
1814,0.231286
1815,0.348573
1816,0.368739
1817,0.508956
1818,0.307963
1819,0.28258
1820,0.269438
1821,0.214683
1822,0.283848
1823,0.22046
1824,0.266846
1825,0.38176
1826,0.149346
1827,0.363988
1828,0.381712
1829,0.238193
1830,0.037815
1831,0.189218
1832,0.379699
1833,0.247713
1834,0.15007
1835,0.199523
1836,0.334062
1837,0.304673
1838,0.226107
1839,0.213318
1840,0.210824
1841,0.157759
1842,0.411538
1843,0.217768
1844,0.371716
1845,0.402132
1846,0.349831
1847,0.206838
1848,0.290373
1849,0.24758
1850,0.15963
1851,0.282436
1852,0.132096
1853,0.368768
1854,0.203538
1855,0.270116
1856,0.278329
1857,0.22411
1858,0.308669
1859,0.20251
1860,0.33713
1861,0.115402
1862,0.262638
1863,0.443893
1864,0.149967
1865,0.182226
1866,0.301391
1867,0.267958
1868,0.285063
1869,0.298919
1870,0.313472
1871,0.36097
1872,0.290982
1873,0.225874
1874,0.317257
1875,0.439988
1876,0.236737
1877,0.152547
1878,0.360708
1879,0.237962
1880,0.032733
1881,0.334742
1882,0.196467
1883,0.240947
1884,0.283198
1885,0.26905
1886,0.320945
1887,0.206451
1888,0.301311
1889,0.224045
1890,0.323881
1891,0.311537
1892,0.156456
1893,0.358598
1894,0.196404
1895,0.330806
1896,0.286729
1897,0.433818
1898,0.227653
1899,0.215068
1900,0.248058
1901,0.219682
1902,0.329994
1903,0.088369
1904,0.144632
1905,0.14322
1906,0.345031
1907,0.421061
1909,0.239555
1910,0.233118
1911,0.257005
1912,0.366188
1913,0.157265
1914,0.273837
1915,0.34752
1916,0.300109
1917,0.268958
1918,0.350105
1919,0.01
1920,0.317788
1921,0.184592
1922,0.066937
1923,0.30112
1924,0.387366
1925,0.236255
1926,0.345287
1927,0.411228
1928,0.381491
1929,0.413996
1930,0.324213
1932,0.257543
1933,0.089803
1934,0.225394
1935,0.165675
1936,0.467094
1937,0.232411
1938,0.26232
1939,0.305149
1940,0.25436
1941,0.419505
1942,0.187735
1943,0.269461
1944,0.175753
1945,0.117998
1946,0.188823
1947,0.246296
1948,0.20707
1949,0.180758
1950,0.109368
1951,0.241689
1952,0.099528
1953,0.326006
1954,0.258244
1955,0.104245
1956,0.219079
1957,0.174784
1958,0.281917
1959,0.384045
1960,0.362483
1961,0.261503
1962,0.233987
1963,0.317134
1964,0.27132
1965,0.174803
1966,0.218095
1967,0.170397
1968,0.357601
1969,0.252131
1970,0.440119
1971,0.243934
1972,0.179159
1973,0.098629
1974,0.069686
1975,0.091586
1976,0.276713
1977,0.300873
1978,0.091881
1979,0.339504
1980,0.201694
1981,0.264679
1982,0.411222
1983,0.339684
1984,0.223147
1985,0.160881
1986,0.034818
1987,0.178085
1988,0.228887
1989,0.151282
1990,0.236874
1991,0.257685
1992,0.227514
1993,0.185
1994,0.266865
1995,0.294194
1996,0.14096
1997,0.391093
1998,0.240141
1999,0.251885
2001,0.320821
2002,0.273322
2003,0.345314
2006,0.278712
2007,0.188756
2008,0.28615
2009,0.135627
2010,0.260856
2011,0.246677
2012,0.229188
2013,0.237146
2014,0.061815
2016,0.195128
2017,0.259284
2018,0.265986
2019,0.147232
2020,0.376571
2021,0.163383
2022,0.346946
2023,0.292719
2024,0.185377
2025,0.577531
2026,0.130636
2027,0.341915
2029,0.350058
2030,0.182938
2031,0.389247
2032,0.374995
2033,0.278869
